date,収支タイプ,収支カテゴリー,収支項目,金額,目標
2025-08-28,特別収支,収入,贈与,0.0,0
2025-08-28,特別収支,支出,固定資産税,-0.0,0
2025-08-28,特別収支,収入,賞与,0.0,0
2025-08-28,特別収支,支出,家電,-0.0,0
2025-08-28,一般収支,支出,生活費,-0.0,170000
2025-08-28,特別収支,収入,年末調整,0.0,0
2025-08-28,特別収支,支出,車,-0.0,0
2025-08-28,特別収支,支出,車検A,-0.0,0
2025-08-28,特別収支,支出,自動車税,-0.0,0
2025-08-28,一般収支,支出,ローン返済,-0.0,74567
2025-08-28,特別収支,支出,車検B,-0.0,0
2025-08-28,特別収支,支出,ふるさと納税,-0.0,0
2025-08-28,特別収支,収入,NTT,0.0,0
2025-08-28,一般収支,収入,給与,0.0,0
2025-08-28,特別収支,収入,所得税還付,0.0,0.0
2025-08-28,特別収支,収入,特典,0.0,0
2025-08-28,特別収支,収入,児童手当,0.0,0
2025-08-28,特別収支,支出,ローン一括,-0.0,0
2025-08-28,一般収支,収入,ポイント,0.0,2000
2025-08-28,一般収支,支出,子供費用,-0.0,30000
2025-08-28,特別収支,収入,退職金,0.0,0
2025-08-29,一般収支,支出,ローン返済,-0.0,0
2025-08-29,特別収支,収入,児童手当,0.0,0
2025-08-29,一般収支,収入,ポイント,331.0,0
2025-08-29,特別収支,支出,車検A,-0.0,0
2025-08-29,特別収支,支出,家電,-0.0,0
2025-08-29,特別収支,支出,車検B,-0.0,0
2025-08-29,特別収支,収入,特典,0.0,0
2025-08-29,特別収支,支出,自動車税,-0.0,0
2025-08-29,特別収支,支出,ふるさと納税,-0.0,0
2025-08-29,特別収支,支出,車,-0.0,0
2025-08-29,一般収支,収入,給与,0.0,0
2025-08-29,一般収支,支出,生活費,-0.0,0
2025-08-29,特別収支,支出,ローン一括,-0.0,0
2025-08-29,特別収支,支出,子供,-0.0,0
2025-08-29,特別収支,収入,NTT,0.0,0
2025-08-29,特別収支,収入,贈与,0.0,0
2025-08-29,特別収支,収入,所得税還付,0.0,0.0
2025-08-29,特別収支,収入,賞与,0.0,0
2025-08-29,特別収支,支出,固定資産税,-0.0,0
2025-08-29,一般収支,支出,子供費用,-0.0,0
2025-08-29,特別収支,収入,年末調整,0.0,0
2025-08-29,特別収支,収入,退職金,0.0,0
2025-08-30,特別収支,収入,贈与,0.0,0
2025-08-30,特別収支,支出,車検B,-0.0,0
2025-08-30,特別収支,支出,車,-0.0,0
2025-08-30,特別収支,収入,特典,0.0,0
2025-08-30,特別収支,支出,家電,-0.0,0
2025-08-30,特別収支,収入,児童手当,0.0,0
2025-08-30,特別収支,支出,子供,-0.0,0
2025-08-30,一般収支,支出,生活費,-0.0,0
2025-08-30,一般収支,収入,給与,0.0,0
2025-08-30,特別収支,支出,ローン一括,-0.0,0
2025-08-30,特別収支,収入,賞与,0.0,0
2025-08-30,特別収支,支出,車検A,-0.0,0
2025-08-30,特別収支,支出,固定資産税,-0.0,0
2025-08-30,特別収支,収入,年末調整,0.0,0
2025-08-30,特別収支,支出,自動車税,-0.0,0
2025-08-30,特別収支,収入,NTT,0.0,0
2025-08-30,一般収支,支出,ローン返済,-0.0,0
2025-08-30,特別収支,収入,退職金,0.0,0
2025-08-30,特別収支,収入,所得税還付,0.0,0.0
2025-08-30,一般収支,収入,ポイント,1578.0,0
2025-08-30,一般収支,支出,子供費用,-0.0,0
2025-08-30,特別収支,支出,ふるさと納税,-0.0,0
2025-08-31,一般収支,支出,子供費用,-0.0,0
2025-08-31,特別収支,支出,車,-0.0,0
2025-08-31,特別収支,収入,所得税還付,0.0,0.0
2025-08-31,特別収支,収入,特典,0.0,0
2025-08-31,一般収支,収入,ポイント,-76.0,0
2025-08-31,一般収支,支出,生活費,-0.0,0
2025-08-31,特別収支,収入,賞与,0.0,0
2025-08-31,特別収支,収入,年末調整,0.0,0
2025-08-31,特別収支,収入,児童手当,0.0,0
2025-08-31,特別収支,支出,ふるさと納税,14307.0,0
2025-08-31,特別収支,支出,自動車税,-0.0,0
2025-08-31,特別収支,支出,固定資産税,-0.0,0
2025-08-31,特別収支,支出,車検A,-0.0,0
2025-08-31,特別収支,収入,NTT,0.0,0
2025-08-31,一般収支,支出,ローン返済,-0.0,0
2025-08-31,特別収支,支出,車検B,-0.0,0
2025-08-31,特別収支,支出,ローン一括,-0.0,0
2025-08-31,一般収支,収入,給与,0.0,0
2025-08-31,特別収支,支出,家電,-0.0,0
2025-08-31,特別収支,収入,贈与,0.0,0
2025-08-31,特別収支,収入,退職金,0.0,0
2025-08-31,特別収支,支出,子供,-0.0,0
2025-09-01,特別収支,支出,固定資産税,-0.0,0
2025-09-01,特別収支,収入,児童手当,0.0,0
2025-09-01,一般収支,支出,生活費,-63837.0,0
2025-09-01,一般収支,支出,ローン返済,-0.0,0
2025-09-01,特別収支,支出,ローン一括,-0.0,0
2025-09-01,特別収支,収入,退職金,0.0,0
2025-09-01,特別収支,支出,車検B,-0.0,0
2025-09-01,特別収支,収入,贈与,0.0,0
2025-09-01,特別収支,収入,所得税還付,0.0,0.0
2025-09-01,一般収支,収入,ポイント,0.0,0
2025-09-01,特別収支,収入,年末調整,0.0,0
2025-09-01,一般収支,支出,子供費用,-0.0,0
2025-09-01,特別収支,支出,自動車税,-0.0,0
2025-09-01,特別収支,支出,ふるさと納税,-0.0,0
2025-09-01,特別収支,支出,家電,-0.0,0
2025-09-01,特別収支,収入,NTT,0.0,0
2025-09-01,特別収支,支出,車検A,-0.0,0
2025-09-01,特別収支,収入,賞与,0.0,0
2025-09-01,特別収支,支出,子供,-0.0,0
2025-09-01,一般収支,収入,給与,0.0,0
2025-09-01,特別収支,収入,特典,0.0,0
2025-09-01,特別収支,支出,車,-0.0,0
2025-09-02,特別収支,収入,NTT,0.0,0
2025-09-02,一般収支,収入,ポイント,63.0,0
2025-09-02,特別収支,支出,自動車税,-0.0,0
2025-09-02,特別収支,収入,特典,0.0,0
2025-09-02,一般収支,支出,子供費用,-0.0,0
2025-09-02,特別収支,収入,児童手当,0.0,0
2025-09-02,特別収支,支出,ローン一括,-0.0,0
2025-09-02,特別収支,支出,ふるさと納税,-0.0,0
2025-09-02,特別収支,支出,家電,-0.0,0
2025-09-02,特別収支,支出,車,-0.0,0
2025-09-02,特別収支,支出,固定資産税,-0.0,0
2025-09-02,特別収支,収入,賞与,0.0,0
2025-09-02,特別収支,支出,車検A,-0.0,0
2025-09-02,一般収支,支出,ローン返済,-0.0,0
2025-09-02,特別収支,支出,車検B,-0.0,0
2025-09-02,特別収支,収入,贈与,0.0,0
2025-09-02,一般収支,支出,生活費,-0.0,0
2025-09-02,特別収支,収入,退職金,0.0,0
2025-09-02,一般収支,収入,給与,0.0,0
2025-09-02,特別収支,収入,所得税還付,0.0,0.0
2025-09-02,特別収支,収入,年末調整,0.0,0
2025-09-02,特別収支,支出,子供,-0.0,0
2025-09-03,特別収支,収入,賞与,0.0,0
2025-09-03,特別収支,収入,特典,0.0,0
2025-09-03,特別収支,支出,家電,-0.0,0
2025-09-03,特別収支,収入,年末調整,0.0,0
2025-09-03,一般収支,支出,生活費,-0.0,0
2025-09-03,特別収支,収入,NTT,0.0,0
2025-09-03,一般収支,収入,給与,0.0,0
2025-09-03,特別収支,支出,固定資産税,-0.0,0
2025-09-03,特別収支,収入,児童手当,0.0,0
2025-09-03,特別収支,支出,ローン一括,-0.0,0
2025-09-03,特別収支,支出,車,-0.0,0
2025-09-03,特別収支,収入,退職金,0.0,0
2025-09-03,特別収支,収入,贈与,0.0,0
2025-09-03,特別収支,支出,子供,-0.0,0
2025-09-03,一般収支,支出,ローン返済,-0.0,0
2025-09-03,特別収支,支出,車検B,-0.0,0
2025-09-03,特別収支,支出,自動車税,-0.0,0
2025-09-03,一般収支,収入,ポイント,0.0,0
2025-09-03,一般収支,支出,子供費用,-0.0,0
2025-09-03,特別収支,支出,ふるさと納税,-0.0,0
2025-09-03,特別収支,支出,車検A,-0.0,0
2025-09-03,特別収支,収入,所得税還付,0.0,0.0
2025-09-04,一般収支,収入,給与,0.0,0
2025-09-04,特別収支,収入,贈与,0.0,0
2025-09-04,特別収支,支出,車検A,-0.0,0
2025-09-04,特別収支,支出,家電,-0.0,0
2025-09-04,特別収支,収入,NTT,0.0,0
2025-09-04,特別収支,支出,車,-0.0,0
2025-09-04,一般収支,支出,子供費用,-0.0,0
2025-09-04,一般収支,収入,ポイント,292.0,0
2025-09-04,特別収支,収入,年末調整,0.0,0
2025-09-04,特別収支,支出,子供,-0.0,0
2025-09-04,特別収支,収入,退職金,0.0,0
2025-09-04,一般収支,支出,生活費,-0.0,0
2025-09-04,特別収支,収入,所得税還付,0.0,0.0
2025-09-04,特別収支,収入,特典,0.0,0
2025-09-04,特別収支,支出,ふるさと納税,-0.0,0
2025-09-04,一般収支,支出,ローン返済,-0.0,0
2025-09-04,特別収支,収入,児童手当,0.0,0
2025-09-04,特別収支,支出,自動車税,-0.0,0
2025-09-04,特別収支,支出,ローン一括,-0.0,0
2025-09-04,特別収支,支出,車検B,-0.0,0
2025-09-04,特別収支,収入,賞与,0.0,0
2025-09-04,特別収支,支出,固定資産税,-0.0,0
2025-09-05,一般収支,支出,子供費用,-0.0,0
2025-09-05,特別収支,収入,年末調整,0.0,0
2025-09-05,特別収支,収入,NTT,0.0,0
2025-09-05,特別収支,支出,固定資産税,-0.0,0
2025-09-05,特別収支,支出,子供,-0.0,0
2025-09-05,特別収支,支出,車検A,-0.0,0
2025-09-05,一般収支,支出,ローン返済,-0.0,0
2025-09-05,特別収支,支出,車検B,-0.0,0
2025-09-05,特別収支,収入,児童手当,0.0,0
2025-09-05,特別収支,支出,ふるさと納税,-0.0,0
2025-09-05,特別収支,収入,贈与,0.0,0
2025-09-05,特別収支,支出,家電,-0.0,0
2025-09-05,特別収支,収入,所得税還付,0.0,0.0
2025-09-05,一般収支,支出,生活費,-0.0,0
2025-09-05,特別収支,支出,ローン一括,-0.0,0
2025-09-05,特別収支,収入,特典,0.0,0
2025-09-05,特別収支,支出,自動車税,-0.0,0
2025-09-05,一般収支,収入,給与,0.0,0
2025-09-05,特別収支,支出,車,-0.0,0
2025-09-05,特別収支,収入,退職金,0.0,0
2025-09-05,一般収支,収入,ポイント,-34095.0,0
2025-09-05,特別収支,収入,賞与,0.0,0
2025-09-06,一般収支,支出,生活費,-0.0,0
2025-09-06,特別収支,収入,特典,0.0,0
2025-09-06,特別収支,収入,贈与,0.0,0
2025-09-06,特別収支,支出,固定資産税,-0.0,0
2025-09-06,一般収支,支出,子供費用,-0.0,0
2025-09-06,一般収支,収入,ポイント,0.0,0
2025-09-06,特別収支,支出,家電,34650.0,0
2025-09-06,特別収支,支出,車検B,-0.0,0
2025-09-06,特別収支,収入,児童手当,0.0,0
2025-09-06,特別収支,支出,自動車税,-0.0,0
2025-09-06,特別収支,収入,年末調整,0.0,0
2025-09-06,特別収支,収入,所得税還付,0.0,0.0
2025-09-06,一般収支,収入,給与,0.0,0
2025-09-06,一般収支,支出,ローン返済,-0.0,0
2025-09-06,特別収支,支出,車,-0.0,0
2025-09-06,特別収支,収入,退職金,0.0,0
2025-09-06,特別収支,収入,賞与,0.0,0
2025-09-06,特別収支,支出,ふるさと納税,-0.0,0
2025-09-06,特別収支,支出,子供,-0.0,0
2025-09-06,特別収支,収入,NTT,0.0,0
2025-09-06,特別収支,支出,ローン一括,-0.0,0
2025-09-06,特別収支,支出,車検A,-0.0,0
2025-09-07,一般収支,支出,生活費,-0.0,0
2025-09-07,特別収支,支出,ローン一括,-0.0,0
2025-09-07,特別収支,支出,車検B,-0.0,0
2025-09-07,特別収支,支出,子供,-0.0,0
2025-09-07,特別収支,収入,年末調整,0.0,0
2025-09-07,特別収支,収入,退職金,0.0,0
2025-09-07,一般収支,収入,ポイント,0.0,0
2025-09-07,特別収支,収入,特典,0.0,0
2025-09-07,特別収支,支出,家電,-0.0,0
2025-09-07,特別収支,収入,児童手当,0.0,0
2025-09-07,特別収支,支出,自動車税,-0.0,0
2025-09-07,特別収支,収入,賞与,0.0,0
2025-09-07,一般収支,収入,給与,0.0,0
2025-09-07,特別収支,収入,贈与,0.0,0
2025-09-07,特別収支,支出,ふるさと納税,-0.0,0
2025-09-07,一般収支,支出,ローン返済,-0.0,0
2025-09-07,特別収支,支出,車検A,-0.0,0
2025-09-07,特別収支,支出,車,-0.0,0
2025-09-07,特別収支,収入,NTT,0.0,0
2025-09-07,特別収支,収入,所得税還付,0.0,0.0
2025-09-07,一般収支,支出,子供費用,-0.0,0
2025-09-07,特別収支,支出,固定資産税,-0.0,0
2025-09-08,特別収支,支出,車検B,-0.0,0
2025-09-08,特別収支,支出,家電,-0.0,0
2025-09-08,特別収支,収入,年末調整,0.0,0
2025-09-08,特別収支,支出,車,-0.0,0
2025-09-08,特別収支,収入,特典,0.0,0
2025-09-08,特別収支,収入,所得税還付,0.0,0.0
2025-09-08,一般収支,支出,ローン返済,-0.0,0
2025-09-08,一般収支,収入,ポイント,0.0,0
2025-09-08,特別収支,収入,賞与,0.0,0
2025-09-08,特別収支,支出,子供,-0.0,0
2025-09-08,特別収支,支出,車検A,-0.0,0
2025-09-08,特別収支,支出,自動車税,-0.0,0
2025-09-08,特別収支,収入,児童手当,0.0,0
2025-09-08,一般収支,支出,子供費用,-0.0,0
2025-09-08,一般収支,収入,給与,0.0,0
2025-09-08,特別収支,収入,贈与,0.0,0
2025-09-08,特別収支,収入,NTT,0.0,0
2025-09-08,特別収支,支出,ローン一括,-0.0,0
2025-09-08,一般収支,支出,生活費,-0.0,0
2025-09-08,特別収支,収入,退職金,0.0,0
2025-09-08,特別収支,支出,ふるさと納税,-0.0,0
2025-09-08,特別収支,支出,固定資産税,-0.0,0
2025-09-09,一般収支,支出,生活費,-0.0,0
2025-09-09,一般収支,収入,ポイント,17.0,0
2025-09-09,一般収支,支出,子供費用,-0.0,0
2025-09-09,特別収支,支出,ローン一括,-0.0,0
2025-09-09,特別収支,支出,固定資産税,-0.0,0
2025-09-09,特別収支,支出,車検A,-0.0,0
2025-09-09,特別収支,支出,家電,-0.0,0
2025-09-09,特別収支,支出,車検B,-0.0,0
2025-09-09,特別収支,収入,NTT,0.0,0
2025-09-09,特別収支,収入,贈与,0.0,0
2025-09-09,特別収支,支出,自動車税,-0.0,0
2025-09-09,特別収支,支出,車,-0.0,0
2025-09-09,特別収支,収入,児童手当,0.0,0
2025-09-09,特別収支,収入,所得税還付,0.0,0.0
2025-09-09,特別収支,収入,年末調整,0.0,0
2025-09-09,特別収支,収入,特典,0.0,0
2025-09-09,特別収支,支出,ふるさと納税,-0.0,0
2025-09-09,一般収支,支出,ローン返済,-0.0,0
2025-09-09,特別収支,収入,退職金,0.0,0
2025-09-09,特別収支,支出,子供,-0.0,0
2025-09-09,特別収支,収入,賞与,0.0,0
2025-09-09,一般収支,収入,給与,0.0,0
2025-09-10,特別収支,支出,家電,-0.0,0
2025-09-10,特別収支,収入,NTT,0.0,0
2025-09-10,一般収支,支出,ローン返済,-0.0,0
2025-09-10,特別収支,支出,ふるさと納税,-0.0,0
2025-09-10,特別収支,収入,贈与,0.0,0
2025-09-10,特別収支,収入,所得税還付,0.0,0.0
2025-09-10,特別収支,収入,退職金,0.0,0
2025-09-10,一般収支,支出,子供費用,-0.0,0
2025-09-10,特別収支,支出,自動車税,-0.0,0
2025-09-10,特別収支,収入,賞与,0.0,0
2025-09-10,一般収支,収入,ポイント,1327.0,0
2025-09-10,特別収支,支出,固定資産税,-0.0,0
2025-09-10,特別収支,収入,年末調整,0.0,0
2025-09-10,特別収支,支出,子供,-0.0,0
2025-09-10,特別収支,支出,ローン一括,-0.0,0
2025-09-10,特別収支,収入,特典,0.0,0
2025-09-10,特別収支,支出,車,-0.0,0
2025-09-10,一般収支,支出,生活費,-0.0,0
2025-09-10,特別収支,支出,車検A,-0.0,0
2025-09-10,特別収支,支出,車検B,-0.0,0
2025-09-10,一般収支,収入,給与,0.0,0
2025-09-10,特別収支,収入,児童手当,0.0,0
2025-09-11,特別収支,収入,賞与,0.0,0
2025-09-11,特別収支,支出,自動車税,-0.0,0
2025-09-11,特別収支,支出,ローン一括,-0.0,0
2025-09-11,特別収支,収入,贈与,0.0,0
2025-09-11,特別収支,収入,児童手当,0.0,0
2025-09-11,一般収支,支出,ローン返済,-0.0,0
2025-09-11,特別収支,支出,車,-0.0,0
2025-09-11,特別収支,収入,NTT,0.0,0
2025-09-11,一般収支,支出,生活費,-0.0,0
2025-09-11,特別収支,収入,特典,0.0,0
2025-09-11,特別収支,収入,年末調整,0.0,0
2025-09-11,一般収支,支出,子供費用,-0.0,0
2025-09-11,特別収支,支出,ふるさと納税,-0.0,0
2025-09-11,特別収支,収入,退職金,0.0,0
2025-09-11,特別収支,支出,固定資産税,-0.0,0
2025-09-11,特別収支,収入,所得税還付,0.0,0.0
2025-09-11,一般収支,収入,ポイント,6.0,0
2025-09-11,特別収支,支出,車検B,-0.0,0
2025-09-11,一般収支,収入,給与,0.0,0
2025-09-11,特別収支,支出,車検A,-0.0,0
2025-09-11,特別収支,支出,家電,-0.0,0
2025-09-11,特別収支,支出,子供,-0.0,0
2025-09-12,特別収支,支出,固定資産税,-0.0,0
2025-09-12,一般収支,収入,給与,0.0,0
2025-09-12,特別収支,収入,児童手当,0.0,0
2025-09-12,特別収支,支出,車,-0.0,0
2025-09-12,特別収支,支出,ローン一括,-0.0,0
2025-09-12,特別収支,支出,子供,-0.0,0
2025-09-12,特別収支,支出,車検B,-0.0,0
2025-09-12,一般収支,収入,ポイント,87.0,0
2025-09-12,特別収支,支出,ふるさと納税,-0.0,0
2025-09-12,特別収支,支出,自動車税,-0.0,0
2025-09-12,特別収支,収入,特典,0.0,0
2025-09-12,特別収支,収入,所得税還付,0.0,0.0
2025-09-12,一般収支,支出,子供費用,7000.0,0
2025-09-12,特別収支,収入,賞与,0.0,0
2025-09-12,特別収支,収入,贈与,0.0,0
2025-09-12,特別収支,支出,車検A,-0.0,0
2025-09-12,特別収支,支出,家電,-0.0,0
2025-09-12,特別収支,収入,NTT,0.0,0
2025-09-12,一般収支,支出,ローン返済,-0.0,0
2025-09-12,特別収支,収入,年末調整,0.0,0
2025-09-12,一般収支,支出,生活費,-0.0,0
2025-09-12,特別収支,収入,退職金,0.0,0
2025-09-13,特別収支,支出,固定資産税,-0.0,0
2025-09-13,一般収支,支出,子供費用,7920.0,0
2025-09-13,特別収支,支出,車,-0.0,0
2025-09-13,特別収支,支出,自動車税,-0.0,0
2025-09-13,特別収支,収入,贈与,0.0,0
2025-09-13,特別収支,支出,車検A,-0.0,0
2025-09-13,特別収支,収入,所得税還付,0.0,0.0
2025-09-13,一般収支,収入,ポイント,122.0,0
2025-09-13,一般収支,収入,給与,0.0,0
2025-09-13,特別収支,支出,車検B,-0.0,180000
2025-09-13,特別収支,支出,子供,-0.0,0
2025-09-13,特別収支,収入,退職金,0.0,0
2025-09-13,一般収支,支出,ローン返済,-0.0,0
2025-09-13,特別収支,支出,ふるさと納税,-0.0,0
2025-09-13,特別収支,支出,ローン一括,-0.0,0
2025-09-13,特別収支,収入,賞与,0.0,0
2025-09-13,特別収支,収入,年末調整,0.0,0
2025-09-13,一般収支,支出,生活費,-0.0,0
2025-09-13,特別収支,収入,特典,0.0,0
2025-09-13,特別収支,収入,児童手当,0.0,0
2025-09-13,特別収支,収入,NTT,0.0,0
2025-09-13,特別収支,支出,家電,-0.0,0
2025-09-14,特別収支,支出,家電,-0.0,0
2025-09-14,一般収支,支出,ローン返済,-0.0,0
2025-09-14,特別収支,収入,贈与,0.0,0
2025-09-14,特別収支,支出,車検A,-0.0,0
2025-09-14,特別収支,支出,ローン一括,-0.0,0
2025-09-14,特別収支,収入,退職金,0.0,0
2025-09-14,一般収支,収入,ポイント,21.0,0
2025-09-14,特別収支,収入,年末調整,0.0,0
2025-09-14,特別収支,支出,子供,-0.0,0
2025-09-14,一般収支,収入,給与,0.0,0
2025-09-14,特別収支,支出,車検B,-0.0,0
2025-09-14,特別収支,支出,車,-0.0,0
2025-09-14,特別収支,収入,児童手当,0.0,0
2025-09-14,特別収支,収入,所得税還付,0.0,0.0
2025-09-14,特別収支,収入,特典,0.0,0
2025-09-14,特別収支,収入,NTT,0.0,0
2025-09-14,特別収支,支出,自動車税,-0.0,0
2025-09-14,一般収支,支出,生活費,-0.0,0
2025-09-14,一般収支,支出,子供費用,-0.0,0
2025-09-14,特別収支,支出,固定資産税,-0.0,0
2025-09-14,特別収支,収入,賞与,0.0,0
2025-09-14,特別収支,支出,ふるさと納税,-0.0,0
2025-09-15,一般収支,支出,子供費用,-0.0,0
2025-09-15,特別収支,収入,NTT,0.0,0
2025-09-15,一般収支,収入,給与,0.0,0
2025-09-15,特別収支,支出,車検B,-0.0,0
2025-09-15,特別収支,収入,退職金,0.0,0
2025-09-15,特別収支,収入,年末調整,0.0,0
2025-09-15,特別収支,支出,車,-0.0,0
2025-09-15,特別収支,収入,賞与,0.0,0
2025-09-15,特別収支,支出,ふるさと納税,-0.0,0
2025-09-15,特別収支,支出,ローン一括,-0.0,0
2025-09-15,特別収支,支出,子供,-0.0,0
2025-09-15,一般収支,収入,ポイント,0.0,0
2025-09-15,特別収支,支出,家電,-0.0,0
2025-09-15,特別収支,収入,特典,0.0,0
2025-09-15,一般収支,支出,生活費,-0.0,0
2025-09-15,特別収支,支出,自動車税,-0.0,0
2025-09-15,特別収支,収入,贈与,0.0,0
2025-09-15,特別収支,収入,所得税還付,0.0,0.0
2025-09-15,特別収支,収入,児童手当,0.0,0
2025-09-15,特別収支,支出,固定資産税,-0.0,0
2025-09-15,一般収支,支出,ローン返済,-0.0,0
2025-09-15,特別収支,支出,車検A,-0.0,0
2025-09-16,特別収支,支出,自動車税,-0.0,0
2025-09-16,一般収支,支出,子供費用,-0.0,0
2025-09-16,特別収支,収入,所得税還付,0.0,0.0
2025-09-16,特別収支,収入,児童手当,0.0,0
2025-09-16,特別収支,収入,賞与,0.0,0
2025-09-16,特別収支,支出,車,-0.0,0
2025-09-16,特別収支,収入,特典,0.0,0
2025-09-16,一般収支,収入,ポイント,403.0,0
2025-09-16,特別収支,収入,NTT,0.0,0
2025-09-16,一般収支,支出,生活費,-0.0,0
2025-09-16,特別収支,収入,贈与,0.0,0
2025-09-16,特別収支,支出,車検A,-0.0,0
2025-09-16,一般収支,支出,ローン返済,-0.0,0
2025-09-16,特別収支,支出,固定資産税,-0.0,0
2025-09-16,特別収支,支出,子供,-0.0,0
2025-09-16,特別収支,支出,車検B,-0.0,0
2025-09-16,特別収支,支出,ローン一括,-0.0,0
2025-09-16,一般収支,収入,給与,0.0,0
2025-09-16,特別収支,収入,年末調整,0.0,0
2025-09-16,特別収支,支出,ふるさと納税,-0.0,0
2025-09-16,特別収支,支出,家電,-0.0,0
2025-09-16,特別収支,収入,退職金,0.0,0
2025-09-17,一般収支,収入,ポイント,0.0,0
2025-09-17,特別収支,支出,自動車税,-0.0,0
2025-09-17,特別収支,収入,所得税還付,0.0,0.0
2025-09-17,一般収支,収入,給与,0.0,0
2025-09-17,特別収支,収入,贈与,0.0,0
2025-09-17,特別収支,収入,児童手当,0.0,0
2025-09-17,特別収支,収入,賞与,0.0,0
2025-09-17,特別収支,支出,ふるさと納税,-0.0,0
2025-09-17,特別収支,支出,固定資産税,-0.0,0
2025-09-17,特別収支,収入,特典,0.0,0
2025-09-17,一般収支,支出,生活費,-0.0,0
2025-09-17,特別収支,支出,車検B,-0.0,0
2025-09-17,一般収支,支出,ローン返済,-0.0,0
2025-09-17,特別収支,支出,車検A,-0.0,0
2025-09-17,特別収支,収入,年末調整,0.0,0
2025-09-17,特別収支,収入,退職金,0.0,0
2025-09-17,特別収支,支出,子供,-0.0,0
2025-09-17,特別収支,支出,家電,-0.0,0
2025-09-17,特別収支,支出,車,-0.0,0
2025-09-17,一般収支,支出,子供費用,-0.0,0
2025-09-17,特別収支,支出,ローン一括,-0.0,0
2025-09-17,特別収支,収入,NTT,0.0,0
2025-09-18,特別収支,収入,所得税還付,0.0,0.0
2025-09-18,一般収支,収入,給与,0.0,0
2025-09-18,特別収支,支出,車検A,-0.0,0
2025-09-18,特別収支,支出,家電,-0.0,0
2025-09-18,特別収支,支出,子供,-0.0,0
2025-09-18,特別収支,収入,退職金,0.0,0
2025-09-18,特別収支,収入,賞与,0.0,0
2025-09-18,特別収支,支出,ふるさと納税,-0.0,0
2025-09-18,特別収支,支出,固定資産税,-0.0,0
2025-09-18,特別収支,収入,特典,20.0,0
2025-09-18,一般収支,支出,生活費,-0.0,0
2025-09-18,一般収支,支出,ローン返済,-0.0,0
2025-09-18,特別収支,収入,年末調整,0.0,0
2025-09-18,特別収支,支出,ローン一括,-0.0,0
2025-09-18,特別収支,収入,NTT,0.0,0
2025-09-18,特別収支,支出,車,-0.0,0
2025-09-18,一般収支,支出,子供費用,-0.0,0
2025-09-18,特別収支,収入,児童手当,0.0,0
2025-09-18,特別収支,支出,車検B,-0.0,0
2025-09-18,特別収支,支出,自動車税,-0.0,0
2025-09-18,特別収支,収入,贈与,0.0,0
2025-09-18,一般収支,収入,ポイント,22.0,0
2025-09-19,特別収支,収入,退職金,0.0,0
2025-09-19,特別収支,支出,家電,-0.0,0
2025-09-19,特別収支,支出,車検B,-0.0,0
2025-09-19,特別収支,収入,年末調整,0.0,0
2025-09-19,一般収支,支出,ローン返済,-0.0,0
2025-09-19,一般収支,支出,生活費,-0.0,0
2025-09-19,一般収支,収入,給与,0.0,0
2025-09-19,一般収支,収入,ポイント,483.0,0
2025-09-19,特別収支,支出,ふるさと納税,-0.0,0
2025-09-19,特別収支,支出,子供,-0.0,0
2025-09-19,特別収支,収入,NTT,0.0,0
2025-09-19,特別収支,収入,所得税還付,0.0,0.0
2025-09-19,特別収支,支出,ローン一括,-0.0,0
2025-09-19,特別収支,収入,賞与,0.0,0
2025-09-19,特別収支,支出,自動車税,-0.0,0
2025-09-19,特別収支,支出,車,-0.0,0
2025-09-19,特別収支,支出,車検A,-0.0,0
2025-09-19,一般収支,支出,子供費用,-0.0,0
2025-09-19,特別収支,収入,贈与,0.0,0
2025-09-19,特別収支,支出,固定資産税,-0.0,0
2025-09-19,特別収支,収入,特典,0.0,0
2025-09-19,特別収支,収入,児童手当,0.0,0
2025-09-20,特別収支,支出,車,-0.0,0
2025-09-20,特別収支,支出,子供,-0.0,0
2025-09-20,特別収支,支出,車検B,-0.0,0
2025-09-20,特別収支,収入,賞与,0.0,0
2025-09-20,特別収支,収入,退職金,0.0,0
2025-09-20,一般収支,支出,生活費,-0.0,0
2025-09-20,一般収支,収入,給与,0.0,0
2025-09-20,特別収支,収入,贈与,0.0,0
2025-09-20,特別収支,支出,自動車税,-0.0,0
2025-09-20,特別収支,収入,児童手当,0.0,0
2025-09-20,一般収支,収入,ポイント,0.0,0
2025-09-20,特別収支,収入,NTT,0.0,0
2025-09-20,特別収支,収入,特典,500.0,0
2025-09-20,特別収支,収入,所得税還付,0.0,0.0
2025-09-20,特別収支,支出,ふるさと納税,-0.0,0
2025-09-20,特別収支,収入,年末調整,0.0,0
2025-09-20,特別収支,支出,固定資産税,-0.0,0
2025-09-20,特別収支,支出,車検A,-0.0,0
2025-09-20,一般収支,支出,子供費用,-0.0,0
2025-09-20,一般収支,支出,ローン返済,-0.0,0
2025-09-20,特別収支,支出,家電,-0.0,0
2025-09-20,特別収支,支出,ローン一括,-0.0,0
2025-09-21,特別収支,支出,ふるさと納税,-0.0,0
2025-09-21,特別収支,収入,贈与,0.0,0
2025-09-21,一般収支,収入,ポイント,0.0,0
2025-09-21,特別収支,収入,NTT,0.0,0
2025-09-21,特別収支,支出,固定資産税,-0.0,0
2025-09-21,特別収支,収入,特典,0.0,0
2025-09-21,特別収支,支出,車検B,-0.0,0
